,User-ID,ISBN,Book-Rating
484728,115150,0156027321,6
484729,115150,0375412530,9
484731,115150,0679457313,8
484732,115150,0871136791,8
484765,115180,0061015725,3
484770,115180,034538475X,6
484783,115180,0553563513,8
484784,115180,0553575619,6
484796,115180,1573222259,5
484860,115224,0060924926,9
484862,115224,0060964049,10
484863,115224,0060976845,6
484865,115224,0316153915,8
484868,115224,0375706771,8
484871,115224,067102423X,8
484873,115224,0679781587,10
484875,115224,1400032717,6
485263,115435,006000438X,9
485265,115435,0060929871,10
485267,115435,0060934700,8
485270,115435,0060977493,8
485271,115435,0060987103,10
485273,115435,0140077022,9
485274,115435,0140086838,8
485275,115435,0140119906,10
485286,115435,014131088X,9
485287,115435,0156005204,8
485288,115435,0156106809,9
485291,115435,0192862189,8
485296,115435,0316569321,8
485297,115435,0316769509,7
485298,115435,0316777730,9
485301,115435,0345368754,10
485302,115435,0345416880,9
485303,115435,0345417623,7
485304,115435,034545104X,5
485308,115435,0375702709,10
485310,115435,037570504X,9
485312,115435,0375706771,7
485314,115435,038001503X,10
485318,115435,0385247958,7
485321,115435,0385475721,7
485323,115435,0385492081,10
485324,115435,038550120X,8
485327,115435,0425080021,10
485328,115435,0425130215,8
485329,115435,0425147622,8
485331,115435,0425167720,8
485333,115435,0440206154,9
485336,115435,0441359175,6
485337,115435,0441569595,9
485338,115435,0446600253,8
485339,115435,0446610038,8
485340,115435,0446670111,10
485341,115435,0446670251,7
485350,115435,0553211161,10
485352,115435,0553212281,10
485359,115435,055326611X,8
485362,115435,0553277537,9
485364,115435,0553289691,10
485366,115435,0553375407,6
485367,115435,0553377884,10
485368,115435,0553573314,9
485369,115435,0553577123,10
485373,115435,0671023616,8
485375,115435,0671041789,9
485377,115435,0671527215,10
485378,115435,0671755064,8
485379,115435,0679417796,9
485380,115435,0679721037,10
485381,115435,0679731377,7
485386,115435,0679740678,8
485394,115435,0765108674,8
485395,115435,0765300133,8
485398,115435,0802135161,9
485399,115435,0802135226,10
485401,115435,0805054073,9
485410,115435,1573221465,8
485411,115435,1583224890,8
485585,115490,002411510X,6
485596,115490,006091565X,2
485693,115490,0345384369,8
485699,115490,0345397819,8
485718,115490,0374266425,9
485739,115490,038000917X,9
485740,115490,0380017601,5
485751,115490,0385314744,10
485772,115490,0394587863,9
485779,115490,0399141928,6
485796,115490,0425174271,7
485798,115490,0425178102,9
485804,115490,0439136369,8
485821,115490,0440406498,10
485822,115490,0440407028,10
485851,115490,0446670251,9
485858,115490,0449212602,10
485892,115490,0452269571,9
485912,115490,0525947914,2
485917,115490,0553102338,9
485936,115490,0553270257,9
485937,115490,0553272535,10
485950,115490,0553573136,8
485965,115490,0671002481,9
485966,115490,0671007637,2
485982,115490,0671039903,3
485983,115490,067103992X,2
485996,115490,0671695142,5
486004,115490,0671873199,4
486014,115490,0679746048,8
486067,115490,081297106X,10
486082,115490,0875421180,2
486147,115503,0140282033,10
486152,115503,0380718340,10
486157,115503,0399142282,6
486158,115503,0399142851,10
486159,115503,0399143947,10
486160,115503,039914465X,7
486164,115503,0425175405,7
486173,115503,044023512X,10
486235,115537,0380018179,10
486242,115537,044022103X,8
486243,115537,0446610100,8
486244,115537,0446611085,6
486249,115537,0449912051,6
486253,115537,0451192036,10
486257,115537,0452283205,5
486261,115537,0553209671,9
486265,115537,055356983X,10
486304,115537,1573225789,9
486351,115552,0316540838,7
486352,115552,0345391055,8
486355,115552,0385486804,7
486357,115552,0385492081,8
486359,115552,0440220602,8
486360,115552,0451162919,6
486362,115552,0452283795,7
486363,115552,0671729446,5
486367,115552,067697175X,10
486389,115572,0060563079,10
486390,115572,0060930535,9
486392,115572,0064400557,10
486393,115572,0064401847,10
486394,115572,006440188X,10
486395,115572,0064405028,9
486396,115572,0064405044,9
486397,115572,0064409422,9
486399,115572,0064471055,8
486400,115572,0064471063,9
486401,115572,006447108X,9
486405,115572,0140366784,10
486407,115572,0312195516,10
486408,115572,0345325818,6
486410,115572,0345337662,10
486411,115572,0345339711,8
486412,115572,0345339738,9
486414,115572,0345350499,10
486418,115572,0345443683,8
486423,115572,0394820371,9
486427,115572,0439064864,10
486428,115572,0439136350,9
486429,115572,0439139600,10
486430,115572,043935806X,10
486431,115572,0440401585,10
486432,115572,0440487617,9
486433,115572,0440498058,8
486434,115572,0440972329,6
486435,115572,0441627404,9
486436,115572,0446365386,7
486438,115572,0446672211,8
486440,115572,0451454243,10
486441,115572,0451458621,10
486445,115572,0553212737,9
486446,115572,0553213156,10
486447,115572,0553213164,10
486448,115572,0553269216,10
486449,115572,0590353403,10
486450,115572,0618002219,8
486451,115572,0618002227,7
486453,115572,0684823829,9
486470,115572,0805013407,9
486622,115679,0316603570,9
486623,115679,0345353145,10
486624,115679,0345447867,9
486626,115679,0380773155,10
486627,115679,0380973545,9
486633,115679,044661162X,7
486644,115679,0670241334,10
486679,115692,006101351X,6
486690,115692,0312963297,7
486693,115692,0316666009,6
486694,115692,0316693200,7
486695,115692,0316710571,8
486701,115692,0345452534,8
486702,115692,0345452593,8
486703,115692,0380001411,6
486705,115692,038529929X,9
486707,115692,0385318073,8
486710,115692,0385493800,9
486712,115692,0385503822,8
486717,115692,0399145087,8
486718,115692,0399145885,7
486719,115692,0399146008,8
486720,115692,0399146253,9
486721,115692,0399146725,7
486722,115692,039914787X,7
486724,115692,039915079X,6
486725,115692,0399150897,9
486727,115692,0425122123,6
486730,115692,042517736X,6
486733,115692,0440224845,5
486739,115692,0446527130,8
486740,115692,0446530891,7
486747,115692,0671027360,10
486748,115692,0671695142,4
486753,115692,067945960X,6
486754,115692,0684802988,7
486755,115692,0688156142,9
486757,115692,0743215052,8
486758,115692,0743235150,9
486768,115692,0871136791,9
486789,115700,044022103X,8
486790,115700,0446310786,10
486791,115700,0451142934,7
486792,115700,0451203895,6
486793,115700,0451523660,9
486794,115700,0486284735,9
486798,115700,0679781587,8
486800,115700,1573225517,8
486879,115759,0316287555,5
486882,115759,038531695X,5
486886,115759,0446675059,10
486888,115759,0517580497,5
486898,115759,0785270493,10
487006,115833,0064406970,8
487007,115833,0345427637,5
487008,115833,0380789035,9
487010,115833,0380807343,6
487011,115833,0385722192,8
487013,115833,0670030643,7
487167,115874,0552131067,9
487168,115874,0552131075,7
487171,115874,0552137030,8
487172,115874,0552140287,8
487174,115874,0552146161,8
487175,115874,0552525952,7
487274,115907,014029628X,6
487275,115907,0345342569,5
487279,115907,0449206475,6
487281,115907,0486284735,10
487282,115907,0671683993,8
487299,115929,0345313755,5
487304,115929,0373710615,6
487321,115929,0373710992,8
487322,115929,0373711026,9
487329,115929,0440236630,8
487331,115929,0553576801,9
487332,115929,0671004530,7
487336,115929,1551665824,9
487337,115929,1551669390,9
487338,115929,1551669587,9
487366,115953,0140043519,10
487370,115953,0345439104,5
487376,115953,0385324057,10
487389,115953,0553277839,10
487406,115953,0875421180,10
487408,115953,0875421318,10
487415,115956,0345452569,10
487417,115956,0380805995,10
487422,115956,0440225825,9
487426,115956,0515128821,9
487427,115956,055356773X,9
487432,115963,0312982518,6
487436,115963,0425179885,9
487437,115963,0440217520,5
487438,115963,044021873X,9
487439,115963,0440224705,7
487441,115963,0684196395,7
487448,115971,0553250426,10
487449,115971,0553250531,10
487450,115971,0553280945,10
487451,115971,0553289411,9
487452,115971,0609610597,10
487453,115971,0618129022,10
487488,115997,0451456718,8
487490,115997,0451456734,9
487491,115997,0452266637,6
487492,115997,0452281423,6
487495,115997,0743456866,8
487497,115998,0345433165,8
487498,115998,038529929X,8
487499,115998,0425181111,7
487501,115998,044024126X,8
487502,115998,0449002411,8
487503,115998,0449006522,8
487504,115998,0553802488,3
487512,116005,0061015725,9
487515,116005,0061020702,9
487517,116005,0061059056,9
487519,116005,014045022X,10
487522,116005,0345348036,10
487528,116005,0385335881,10
487529,116005,0393317552,8
487533,116005,0440241413,9
487534,116005,0441172717,9
487538,116005,0451451384,10
487542,116005,0552124753,9
487545,116005,0553212753,10
487547,116005,067697175X,10
487548,116005,0679732411,9
487549,116005,0679744398,2
487550,116005,0679751521,5
487551,116005,067976402X,7
487553,116005,0684818442,8
487554,116005,0684853949,10
487556,116005,0743262174,10
487562,116005,1853260045,10
487564,116005,1853260614,8
487566,116005,1853260789,5
487765,116090,0060959037,8
487768,116090,0345374568,4
487769,116090,042518904X,8
487770,116090,044021145X,7
487771,116090,0440237416,6
487772,116090,0440241073,5
487774,116090,0786886994,7
487821,116122,0312854277,10
487832,116122,0312871996,9
487841,116122,0345335287,7
487850,116122,0345427653,7
487871,116122,0440539811,10
487879,116122,0451167317,3
487880,116122,0451451155,10
487881,116122,0451453328,9
487909,116122,0679405283,4
487910,116122,0679425241,7
487916,116122,0740721984,10
487997,116123,0060932759,7
487998,116123,0066211611,8
488004,116123,0345418263,7
488007,116123,0385720106,6
488012,116123,0446672211,8
488015,116123,0618002219,10
488022,116123,0684864843,7
488024,116123,0871136791,7
488099,116183,0060171928,8
488102,116183,0060981180,7
488104,116183,0062502182,7
488107,116183,0142001430,8
488112,116183,0385418493,9
488115,116183,0385474016,7
488116,116183,0394223802,10
488119,116183,0425152251,10
488130,116183,0553379615,8
488146,116183,0802130208,8
488368,116249,014034991X,9
488369,116249,0345370775,8
488371,116249,0689710682,8
488372,116249,080410526X,8
488373,116249,0804105820,7
488427,116301,0020198817,9
488428,116301,0060809248,10
488429,116301,0060916508,10
488434,116301,0316926086,9
488436,116301,0345335651,10
488438,116301,0345352661,10
488440,116301,0345369351,9
488444,116301,0399501487,9
488453,116301,0449212602,9
488455,116301,0449213765,5
488459,116301,0553269631,10
488461,116301,0553278274,10
488499,116313,0345447867,8
488500,116313,0345455207,8
488504,116313,0671027360,8
488507,116313,0743455827,9
488508,116313,0743460529,7
488617,116395,0028604199,5
488630,116395,0312278586,7
488632,116395,0316601950,6
488633,116395,0345342569,9
488640,116395,0449000265,5
488641,116395,0449005615,9
488645,116395,0679751114,7
488646,116395,068484267X,8
488647,116395,068484477X,7
488685,116428,0060934417,8
488686,116428,0060988649,6
488688,116428,0099288850,8
488691,116428,0380731851,7
488692,116428,038073186X,8
488693,116428,038533494X,6
488716,116428,0679312420,7
488721,116428,1401300316,7
488726,116428,1896860982,7
488757,116433,0812544501,6
488758,116433,0812558626,6
488759,116433,0836204158,10
488761,116433,0836218353,10
488763,116433,0836220889,10
488847,116521,0060502258,9
488849,116521,0060921145,7
488853,116521,0345397819,9
488856,116521,042518109X,7
488857,116521,0441172695,9
488858,116521,0449005909,7
488859,116521,0451191013,7
488861,116521,0679781587,8
488862,116521,0765341174,7
488879,116537,0060830956,5
488880,116537,0061099341,8
488881,116537,0061099708,7
488884,116537,0385424728,8
488886,116537,0399141200,6
488888,116537,044021145X,8
488889,116537,0451523660,5
488890,116537,0671034006,7
488893,116537,0890438439,8
488903,116549,0060976241,7
488904,116549,0142001740,8
488905,116549,0312272057,7
488906,116549,0385319444,5
488907,116549,0449005615,7
488909,116549,0679781587,9
488910,116549,0767903382,6
488974,116582,0140275010,10
488978,116582,0316316962,10
488979,116582,0375758453,9
488986,116582,0553273914,10
488987,116582,0671003755,10
488996,116582,1878424319,10
489019,116599,0064430189,10
489033,116599,0140620427,8
489098,116599,0345320115,10
489266,116599,0373226314,8
489358,116599,0373484100,9
489435,116599,0373790899,7
489516,116599,0440167531,8
489517,116599,0440168724,10
489518,116599,0440170796,10
489594,116599,0515114693,8
489597,116599,051511779X,8
489614,116599,0515135062,8
489639,116599,0553294903,9
489739,116599,0717283208,10
489740,116599,0717283364,10
490100,116758,0060930535,9
490103,116758,0060971479,9
490105,116758,0140274782,7
490108,116758,0142000221,7
490111,116758,0142004235,10
490113,116758,0312147015,9
490114,116758,0312195516,10
490117,116758,0316284955,8
490119,116758,0316769495,8
490120,116758,0316899984,7
490121,116758,0375707972,9
490122,116758,0375725784,9
490123,116758,0375760911,9
490125,116758,0380730138,6
490130,116758,0385336489,8
490136,116758,0446679364,8
490138,116758,0449907481,8
490139,116758,0451202341,9
490142,116758,0452282829,8
490144,116758,0618131736,8
490145,116758,0671003755,7
490150,116758,0671774670,8
490153,116758,0679756450,9
490155,116758,0743237188,9
490156,116758,0743464451,8
490157,116758,0767905180,8
490271,116816,0316693251,9
490273,116816,0385285965,8
490275,116816,0385503822,5
490276,116816,0425147363,10
490285,116816,0679781587,8
490288,116816,0688084907,7
490348,116866,0140092501,9
490359,116866,031205436X,8
490371,116866,0394281802,9
490391,116866,0553377868,9
490399,116866,0671028367,6
490401,116866,0671510053,9
490402,116866,0671755064,7
490426,116866,0836218833,9
490435,116866,1400034779,9
490459,116897,0061092037,5
490463,116897,0385490445,7
490464,116897,0399143947,5
490467,116897,0446523569,7
490469,116897,0679435212,3
490470,116897,0679751521,5
490476,116904,0060199652,10
490479,116904,0061093335,8
490484,116904,0156011433,6
490486,116904,0316666343,8
490487,116904,0316781266,6
490490,116904,0345420748,5
490491,116904,0345441133,5
490493,116904,038550120X,10
490495,116904,0425152499,7
490496,116904,0425167313,9
490497,116904,0425179672,7
490498,116904,0439064864,10
490499,116904,0439136350,10
490500,116904,0439139597,10
490501,116904,043935806X,10
490503,116904,0446611085,7
490504,116904,0449212602,8
490508,116904,0451188489,2
490511,116904,0553280414,10
490513,116904,0590353403,10
490517,116904,0679732411,10
490519,116904,0743227441,10
490522,116904,1400060737,7
490525,116904,1878424114,8
490548,116931,006019491X,8
490554,116931,0140440410,9
490556,116931,0156453800,10
490565,116931,0345370775,6
490614,116931,051513449X,7
490630,116931,0590846280,7
490665,116931,1853260150,8
490815,117092,0060002492,8
490816,117092,0312989385,8
490820,117092,0440220602,7
490825,117092,0553580078,8
490826,117092,0671028375,9
490876,117111,0316899984,6
490880,117111,0345338588,7
490888,117111,0345438329,8
490890,117111,0345456939,7
490891,117111,0373484410,7
490892,117111,0375707972,5
490897,117111,038072118X,7
490913,117111,044022165X,7
490914,117111,0440224764,9
490917,117111,0440226430,8
490919,117111,044023719X,6
490920,117111,0440241537,7
490921,117111,0440295653,8
490922,117111,0440295858,7
490928,117111,0446357405,8
490932,117111,0446532231,10
490935,117111,0446605239,9
490941,117111,0446802204,9
491006,117111,068484267X,9
491022,117111,1878424319,10
491026,117115,0060915544,9
491027,117115,0060917016,8
491029,117115,0060922532,9
491032,117115,0441003257,9
491033,117115,0449223043,5
491037,117115,0553234811,5
491038,117115,067151699X,8
491070,117132,0373218036,10
491071,117132,0373218486,10
491072,117132,0373218540,10
491073,117132,0373484836,10
491075,117132,038531292X,7
491079,117132,039914840X,10
491080,117132,0399149392,10
491081,117132,0440193613,7
491082,117132,0440235774,6
491083,117132,0440236819,8
491084,117132,0440236991,7
491085,117132,0440237300,8
491086,117132,0446516317,9
491087,117132,0446519804,6
491088,117132,0446525502,9
491089,117132,0446611867,10
491091,117132,0515133418,8
491092,117132,051513399X,8
491093,117132,0671004530,8
491095,117132,0767905385,9
491096,117132,0805059555,9
491097,117132,1551664313,8
491291,117251,0060085444,8
491292,117251,0060090367,9
491299,117251,006092988X,10
